"","aged","bwtr14"
"7065",247,1
"7066",0,1
"7067",2,2
"7068",0,3
"7069",61,8
"7070",9,3
"7071",0,2
"7072",112,5
"7073",0,2
"7074",200,11
"7075",0,1
"7076",65,8
"7077",167,9
"7078",160,8
"7079",0,2
"7080",111,2
"7081",2,2
"7082",0,2
"7083",0,1
"7084",201,9
"7085",254,8
"7086",0,2
"7087",240,10
"7088",0,2
"7089",114,6
"7090",0,14
"7091",147,9
"7092",28,2
"7093",288,8
"7094",2,3
"7095",133,4
"7096",11,6
"7097",84,8
"7098",0,5
"7099",46,9
"7100",3,1
"7101",0,6
"7102",38,6
"7103",28,7
"7104",278,10
"7105",0,1
"7106",0,1
"7107",13,8
"7108",0,7
"7109",277,7
"7110",0,1
"7111",0,1
"7112",0,1
"7113",12,7
"7114",0,1
"7115",0,6
"7116",169,3
"7117",26,8
"7118",82,10
"7119",0,1
"7120",1,2
"7121",0,2
"7122",0,2
"7123",0,1
"7124",14,2
"7125",8,1
"7126",113,8
"7127",2,1
"7128",4,2
"7129",7,2
"7130",1,2
"7131",27,8
"7132",0,2
"7133",35,4
"7134",0,2
"7135",0,10
"7136",150,9
"7137",63,9
"7138",0,6
"7139",0,7
"7140",52,10
"7141",0,1
"7142",14,7
"7143",65,4
"7144",0,2
"7145",0,1
"7146",0,1
"7147",0,1
"7148",0,6
"7149",2,2
"7150",0,1
"7151",0,1
"7152",0,2
"7153",0,3
"7154",95,9
"7155",205,8
"7156",0,1
"7157",176,3
"7158",2,6
"7159",172,10
"7160",142,8
"7161",0,2
"7162",40,2
"7163",0,2
"7164",0,7
"7165",150,11
"7166",0,3
"7167",19,11
"7168",89,9
"7169",0,1
"7170",4,8
"7171",1,1
"7172",0,6
"7173",2,2
"7174",0,1
"7175",87,9
"7176",0,7
"7177",0,1
"7178",318,1
"7179",64,7
"7180",0,14
"7181",0,1
"7182",0,1
"7183",2,1
"7184",284,9
"7185",0,2
"7186",9,4
"7187",0,1
"7188",0,3
"7189",0,1
"7190",0,2
"7191",0,1
"7192",20,2
"7193",20,3
"7194",14,9
"7195",0,10
"7196",0,1
"7197",226,2
"7198",7,2
"7199",253,9
"7200",191,7
"7201",97,9
"7202",0,1
"7203",0,1
"7204",6,6
"7205",0,1
"7206",1,2
"7207",0,1
"7208",0,1
"7209",151,8
"7210",21,9
"7211",2,4
"7212",0,3
"7213",0,1
"7214",1,2
"7215",311,6
"7216",2,6
"7217",5,9
"7218",11,9
"7219",95,8
"7220",43,11
"7221",64,2
"7222",120,10
"7223",34,1
"7224",160,3
"7225",0,2
"7226",49,9
"7227",0,3
"7228",9,2
"7229",38,9
"7230",110,4
"7231",0,2
"7232",1,10
"7233",177,8
"7234",31,9
"7235",132,6
"7236",0,1
"7237",0,1
"7238",0,1
"7239",1,9
"7240",26,2
"7241",13,8
"7242",24,2
"7243",5,2
"7244",0,1
"7245",1,6
"7246",280,1
"7247",1,2
"7248",50,8
"7249",0,7
"7250",0,5
"7251",0,1
"7252",0,1
"7253",79,9
"7254",89,7
"7255",0,1
"7256",0,1
"7257",0,9
"7258",0,2
"7259",155,7
"7260",0,8
"7261",64,9
"7262",10,7
"7263",2,4
"7264",52,4
"7265",0,7
"7266",0,1
"7267",0,1
"7268",20,10
"7269",38,8
"7270",0,1
"7271",3,5
"7272",0,6
"7273",0,2
"7274",0,8
"7275",1,1
"7276",0,2
"7277",0,1
"7278",0,1
"7279",26,8
"7280",53,8
"7281",1,1
"7282",4,6
"7283",103,9
"7284",12,2
"7285",0,10
"7286",1,1
"7287",66,11
"7288",1,7
"7289",0,1
"7290",0,2
"7291",0,1
"7292",0,2
"7293",0,1
"7294",56,8
"7295",302,7
"7296",5,5
"7297",0,6
"7298",0,1
"7299",9,9
"7300",106,5
"7301",0,2
"7302",8,1
"7303",52,8
"7304",0,1
"7305",133,8
"7306",59,7
"7307",0,5
"7308",72,8
"7309",45,10
"7310",5,3
"7311",0,1
"7312",11,2
"7313",33,7
"7314",46,9
"7315",0,2
"7316",30,11
"7317",177,8
"7318",0,6
"7319",13,8
"7320",0,8
"7321",0,5
"7322",14,13
"7323",122,6
"7324",39,8
"7325",13,7
"7326",0,1
"7327",0,9
"7328",0,1
"7329",2,4
"7330",0,1
"7331",0,1
"7332",1,1
"7333",2,7
"7334",3,2
"7335",0,1
"7336",36,2
"7337",0,1
"7338",0,1
"7339",0,1
"7340",45,2
"7341",18,4
"7342",0,2
"7343",63,10
"7344",3,2
"7345",67,8
"7346",16,2
"7347",78,11
"7348",351,9
"7349",32,1
"7350",1,7
"7351",0,2
"7352",28,7
"7353",47,10
"7354",0,1
"7355",45,3
"7356",83,8
"7357",169,1
"7358",40,3
"7359",38,11
"7360",70,9
"7361",117,10
"7362",0,3
"7363",1,2
"7364",0,5
"7365",0,2
"7366",0,2
"7367",38,2
"7368",0,1
"7369",8,4
"7370",1,8
"7371",228,8
"7372",0,1
"7373",32,10
"7374",0,1
"7375",0,1
"7376",0,1
"7377",0,2
"7378",2,3
"7379",14,2
"7380",153,7
"7381",0,1
"7382",12,3
"7383",0,2
"7384",0,1
"7385",42,8
"7386",2,7
"7387",28,9
"7388",59,8
"7389",22,3
"7390",56,8
"7391",36,6
"7392",0,1
"7393",0,2
"7394",0,1
"7395",2,3
"7396",8,7
"7397",15,4
"7398",11,6
"7399",52,10
"7400",41,9
"7401",39,8
"7402",5,1
"7403",115,9
"7404",1,1
"7405",8,4
"7406",31,7
"7407",1,1
"7408",0,1
"7409",235,10
"7410",0,1
"7411",0,1
"7412",0,1
"7413",0,1
"7414",0,7
"7415",321,8
"7416",26,2
"7417",158,9
"7418",116,8
"7419",0,3
"7420",14,3
"7421",91,9
"7422",42,2
"7423",165,7
"7424",53,2
"7425",60,8
"7426",9,4
"7427",19,6
"7428",61,8
"7429",24,10
"7430",0,1
"7431",1,7
"7432",0,4
"7433",200,5
"7434",93,3
"7435",0,1
"7436",39,8
"7437",1,2
"7438",196,8
"7439",337,9
"7440",0,2
"7441",4,8
"7442",12,8
"7443",133,10
"7444",0,3
"7445",0,1
"7446",54,2
"7447",2,8
"7448",0,7
"7449",0,1
"7450",50,10
"7451",317,7
"7452",75,9
"7453",0,1
"7454",1,1
"7455",0,1
"7456",0,1
"7457",0,2
"7458",0,1
"7459",140,9
"7460",0,2
"7461",0,2
"7462",1,7
"7463",0,2
"7464",0,2
"7465",0,1
"7466",0,2
"7467",2,6
"7468",0,9
"7469",0,1
"7470",0,1
"7471",132,9
"7472",0,1
"7473",214,9
"7474",75,9
"7475",4,9
"7476",0,2
"7477",12,11
"7478",0,1
"7479",0,4
"7480",48,2
"7481",117,7
"7482",0,1
"7483",0,3
"7484",1,2
"7485",0,1
"7486",161,9
"7487",0,1
"7488",13,8
"7489",154,7
"7490",2,8
"7491",0,2
"7492",40,9
"7493",0,1
"7494",0,2
"7495",0,1
"7496",0,1
"7497",0,2
"7498",167,9
"7499",56,8
"7500",53,11
"7501",1,4
"7502",0,6
"7503",2,2
"7504",229,6
"7505",0,1
"7506",0,2
"7507",134,10
"7508",0,10
"7509",0,2
"7510",20,7
"7511",0,8
"7512",6,2
"7513",103,8
"7514",6,3
"7515",2,3
"7516",0,5
"7517",1,8
"7518",130,9
"7519",18,9
"7520",39,7
"7521",1,2
"7522",0,9
"7523",83,9
"7524",28,12
"7525",45,2
"7526",289,10
"7527",0,1
"7528",0,1
"7529",0,1
"7530",13,5
"7531",0,10
"7532",0,10
"7533",54,11
"7534",0,3
"7535",0,5
"7536",0,14
"7537",0,1
"7538",0,1
"7539",0,1
"7540",0,1
"7541",0,3
"7542",43,8
"7543",0,1
"7544",4,2
"7545",4,7
"7546",0,2
"7547",8,9
"7548",94,7
"7549",3,6
"7550",1,6
"7551",39,8
"7552",0,1
"7553",174,8
"7554",15,10
"7555",0,1
"7556",0,1
"7557",5,5
"7558",1,8
"7559",0,2
"7560",1,1
"7561",18,6
"7562",0,7
"7563",0,2
"7564",0,1
"7565",181,3
"7566",0,1
"7567",16,8
"7568",68,2
"7569",0,1
"7570",295,9
"7571",0,2
"7572",0,1
"7573",68,8
"7574",65,9
"7575",300,9
"7576",1,7
"7577",163,10
"7578",0,1
"7579",125,10
"7580",1,2
"7581",1,4
"7582",263,10
"7583",92,8
"7584",0,8
"7585",0,1
"7586",2,1
"7587",29,6
"7588",2,3
"7589",0,6
"7590",0,1
"7591",12,3
"7592",1,2
"7593",25,8
"7594",126,8
"7595",55,10
"7596",141,10
"7597",19,9
"7598",19,2
"7599",181,9
"7600",151,9
"7601",0,1
"7602",10,1
"7603",0,7
"7604",136,9
"7605",0,1
"7606",0,2
"7607",158,9
"7608",43,7
"7609",0,1
"7610",0,6
"7611",175,3
"7612",0,2
"7613",0,5
"7614",0,3
"7615",137,8
"7616",0,1
"7617",3,8
"7618",7,2
"7619",38,2
"7620",0,1
"7621",9,2
"7622",0,1
"7623",0,2
"7624",0,1
"7625",0,1
"7626",1,7
"7627",104,3
"7628",27,2
"7629",4,6
"7630",189,10
"7631",0,6
"7632",140,1
"7633",204,10
"7634",21,3
"7635",94,7
"7636",0,14
"7637",1,7
"7638",0,14
"7639",0,2
"7640",0,1
"7641",0,2
"7642",11,1
"7643",87,9
"7644",2,9
"7645",11,6
"7646",0,1
"7647",1,2
"7648",100,8
"7649",46,4
"7650",16,9
"7651",30,3
"7652",2,6
"7653",0,1
"7654",52,3
"7655",0,4
"7656",0,6
"7657",0,2
"7658",155,9
"7659",0,1
"7660",0,1
"7661",283,10
"7662",1,7
"7663",22,8
"7664",0,1
"7665",0,1
"7666",0,2
"7667",0,1
"7668",0,1
"7669",18,9
"7670",190,9
"7671",0,1
"7672",25,7
"7673",0,1
"7674",1,1
"7675",27,9
"7676",17,2
"7677",0,2
"7678",54,6
"7679",0,7
"7680",1,2
"7681",0,1
"7682",0,2
"7683",220,3
"7684",5,2
"7685",183,8
"7686",0,5
"7687",14,9
"7688",84,9
"7689",0,1
"7690",40,11
"7691",87,7
"7692",280,10
"7693",128,10
"7694",0,6
"7695",0,7
"7696",0,8
"7697",3,2
"7698",185,9
"7699",0,5
"7700",0,1
"7701",22,5
"7702",0,1
"7703",149,8
"7704",70,8
"7705",232,8
"7706",2,1
"7707",0,6
"7708",157,9
"7709",253,8
"7710",0,1
"7711",2,6
"7712",121,7
"7713",0,4
"7714",76,9
"7715",16,3
"7716",48,7
"7717",7,2
"7718",0,3
"7719",0,3
"7720",1,8
"7721",128,8
"7722",13,10
"7723",0,8
"7724",52,8
"7725",73,9
"7726",75,7
"7727",0,1
"7728",48,4
"7729",0,2
"7730",176,7
"7731",0,3
"7732",1,2
"7733",95,12
"7734",17,1
"7735",0,1
"7736",1,9
"7737",0,10
"7738",0,4
"7739",68,12
"7740",108,10
"7741",0,2
"7742",2,7
"7743",0,1
"7744",0,1
"7745",39,8
"7746",0,1
"7747",107,2
"7748",0,2
"7749",97,12
"7750",165,2
"7751",21,9
"7752",0,1
"7753",2,7
"7754",0,1
"7755",0,1
"7756",0,6
"7757",142,4
"7758",0,2
"7759",69,9
"7760",0,2
"7761",117,9
"7762",78,8
"7763",0,1
"7764",39,8
"7765",259,7
"7766",0,6
"7767",0,1
"7768",170,10
"7769",265,9
"7770",59,9
"7771",129,9
"7772",0,1
"7773",0,1
"7774",0,1
"7775",0,1
"7776",4,9
"7777",121,6
"7778",136,6
"7779",20,9
"7780",0,1
"7781",0,3
"7782",18,2
"7783",0,7
"7784",107,10
"7785",101,9
"7786",60,9
"7787",0,3
"7788",287,9
"7789",136,9
"7790",125,9
"7791",0,9
"7792",0,1
"7793",24,9
"7794",0,1
"7795",29,9
"7796",0,6
"7797",0,6
"7798",0,1
"7799",74,7
"7800",27,9
"7801",0,1
"7802",247,5
"7803",141,7
"7804",0,1
"7805",23,2
"7806",0,1
"7807",2,4
"7808",66,8
"7809",277,8
"7810",0,3
"7811",0,4
"7812",40,6
"7813",145,8
"7814",0,1
"7815",9,7
"7816",0,7
"7817",19,6
"7818",0,1
"7819",304,10
"7820",190,11
"7821",0,7
"7822",20,3
"7823",4,7
"7824",54,9
"7825",0,6
"7826",47,9
"7827",0,14
"7828",0,10
"7829",218,2
"7830",0,1
"7831",6,6
"7832",0,1
"7833",0,1
"7834",0,6
"7835",8,4
"7836",32,1
"7837",312,10
"7838",7,12
"7839",0,6
"7840",170,9
"7841",14,8
"7842",1,2
"7843",0,3
"7844",0,1
"7845",13,7
"7846",46,8
"7847",37,7
"7848",0,7
"7849",0,2
"7850",129,8
"7851",126,9
"7852",0,2
"7853",60,10
"7854",151,9
"7855",98,9
"7856",112,9
"7857",0,5
"7858",34,9
"7859",1,1
"7860",0,5
"7861",185,9
"7862",0,2
"7863",272,9
"7864",1,7
"7865",299,8
"7866",312,8
"7867",4,6
"7868",90,9
"7869",44,9
"7870",61,7
"7871",58,4
"7872",177,2
"7873",0,11
"7874",148,6
"7875",138,9
"7876",0,1
"7877",0,6
"7878",35,3
"7879",60,9
"7880",51,4
"7881",0,6
"7882",0,1
"7883",5,3
"7884",0,1
"7885",0,3
"7886",14,3
"7887",38,2
"7888",181,4
"7889",0,1
"7890",0,1
"7891",68,7
"7892",34,8
"7893",0,8
"7894",9,1
"7895",0,1
"7896",3,10
"7897",318,9
"7898",341,4
"7899",17,2
"7900",0,1
"7901",13,2
"7902",2,9
"7903",0,3
"7904",210,7
"7905",9,8
"7906",290,4
"7907",5,8
"7908",0,2
"7909",12,3
"7910",21,2
"7911",111,9
"7912",0,3
"7913",0,1
"7914",0,7
"7915",0,1
"7916",0,6
"7917",0,1
"7918",123,10
"7919",0,1
"7920",0,1
"7921",176,8
"7922",82,8
"7923",0,4
"7924",125,8
"7925",0,2
"7926",124,2
"7927",119,6
"7928",21,1
"7929",0,1
"7930",0,1
"7931",0,1
"7932",1,9
"7933",0,7
"7934",3,3
"7935",38,5
"7936",11,10
"7937",0,1
"7938",0,1
"7939",1,10
"7940",0,1
"7941",0,1
"7942",0,4
"7943",1,6
"7944",77,6
"7945",0,1
"7946",131,8
"7947",3,8
"7948",95,2
"7949",346,8
"7950",235,9
"7951",0,8
"7952",0,1
"7953",3,2
"7954",0,1
"7955",0,1
"7956",34,9
"7957",118,2
"7958",2,1
"7959",0,8
"7960",82,8
"7961",157,8
"7962",133,4
"7963",12,6
"7964",8,10
"7965",0,3
"7966",50,9
"7967",108,8
"7968",0,1
"7969",0,11
"7970",0,2
"7971",85,6
"7972",0,6
"7973",57,2
"7974",157,8
"7975",265,3
"7976",140,7
"7977",0,2
"7978",0,2
"7979",0,2
"7980",0,2
"7981",0,1
"7982",19,7
"7983",0,7
"7984",2,7
"7985",30,7
"7986",138,8
"7987",108,7
"7988",0,2
"7989",0,8
"7990",46,6
"7991",0,2
"7992",133,10
"7993",4,9
"7994",6,2
"7995",10,2
"7996",0,9
"7997",119,8
"7998",0,1
"7999",0,1
"8000",0,1
"8001",1,1
"8002",13,6
"8003",152,9
"8004",31,4
"8005",4,7
"8006",22,2
"8007",363,8
"8008",357,3
"8009",110,10
"8010",27,9
"8011",70,8
"8012",10,8
"8013",0,2
"8014",184,9
"8015",1,8
"8016",0,9
"8017",0,6
"8018",259,8
"8019",81,9
"8020",177,10
"8021",0,7
"8022",96,7
"8023",121,7
"8024",0,1
"8025",0,1
"8026",0,1
"8027",0,8
"8028",142,10
"8029",13,9
"8030",70,10
"8031",21,13
"8032",4,7
"8033",1,10
"8034",0,1
"8035",0,1
"8036",0,3
"8037",8,2
"8038",104,9
"8039",0,1
"8040",0,1
"8041",161,9
"8042",6,2
"8043",2,6
"8044",126,9
"8045",2,5
"8046",114,1
"8047",0,1
"8048",1,3
"8049",0,1
"8050",2,1
"8051",19,3
"8052",26,2
"8053",0,3
"8054",1,2
"8055",201,9
"8056",27,8
"8057",76,4
"8058",252,10
"8059",36,8
"8060",361,7
"8061",266,9
"8062",106,2
"8063",0,3
"8064",14,2
"8065",4,9
"8066",0,6
"8067",0,3
"8068",132,10
"8069",0,1
"8070",176,10
"8071",72,10
"8072",9,9
"8073",79,10
"8074",23,9
"8075",184,9
"8076",0,1
"8077",0,1
"8078",215,11
"8079",0,7
"8080",0,1
"8081",55,9
"8082",0,9
"8083",35,10
"8084",28,2
"8085",0,2
"8086",8,7
"8087",38,7
"8088",6,10
"8089",249,9
"8090",17,9
"8091",32,6
"8092",171,9
"8093",3,7
"8094",53,7
"8095",0,5
"8096",196,8
"8097",26,2
"8098",0,4
"8099",21,2
"8100",0,1
"8101",0,1
"8102",0,1
"8103",0,1
"8104",0,1
"8105",0,9
"8106",33,11
"8107",6,10
"8108",1,2
"8109",137,10
"8110",0,6
"8111",0,2
"8112",0,1
"8113",0,2
"8114",0,7
"8115",0,7
"8116",0,1
"8117",292,10
"8118",27,3
"8119",3,7
"8120",0,6
"8121",133,8
"8122",0,7
"8123",17,8
"8124",93,8
"8125",0,3
"8126",0,1
"8127",22,2
"8128",1,6
"8129",25,8
"8130",117,10
"8131",59,2
"8132",25,9
"8133",125,8
"8134",56,9
"8135",100,7
"8136",117,7
"8137",101,9
"8138",0,1
"8139",53,7
"8140",0,2
"8141",47,9
"8142",324,6
"8143",77,9
"8144",1,8
"8145",131,9
"8146",0,4
"8147",219,6
"8148",124,9
"8149",99,8
"8150",6,8
"8151",8,2
"8152",2,9
"8153",3,5
"8154",2,8
"8155",147,7
"8156",0,6
"8157",13,1
"8158",140,10
"8159",0,2
"8160",162,7
"8161",0,6
"8162",22,2
"8163",175,3
"8164",12,11
"8165",10,7
"8166",2,2
"8167",356,10
"8168",124,2
"8169",3,9
"8170",88,11
"8171",56,10
"8172",21,4
"8173",0,1
"8174",169,9
"8175",99,7
"8176",0,1
"8177",13,7
"8178",0,8
"8179",250,11
"8180",1,9
"8181",16,8
"8182",13,9
"8183",0,2
"8184",23,2
"8185",0,1
"8186",0,1
"8187",12,2
"8188",52,2
"8189",48,11
"8190",0,3
"8191",0,7
"8192",0,5
"8193",22,9
"8194",74,10
"8195",83,8
"8196",72,9
"8197",0,1
"8198",94,8
"8199",1,7
"8200",0,1
"8201",5,9
"8202",0,6
"8203",0,1
"8204",0,1
"8205",0,6
"8206",2,9
"8207",186,8
"8208",5,8
"8209",134,10
"8210",0,5
"8211",287,8
"8212",0,6
"8213",10,2
"8214",39,10
"8215",0,1
"8216",10,9
"8217",133,8
"8218",27,4
"8219",64,9
"8220",148,8
"8221",117,9
"8222",0,8
"8223",26,6
"8224",0,3
"8225",84,9
"8226",0,1
"8227",0,1
"8228",1,2
"8229",134,10
"8230",0,2
"8231",22,7
"8232",0,1
"8233",0,1
"8234",0,1
"8235",6,3
"8236",39,8
"8237",2,5
"8238",37,9
"8239",78,9
"8240",3,10
"8241",0,1
"8242",194,8
"8243",331,8
"8244",90,14
"8245",0,14
"8246",0,14
"8247",29,8
"8248",103,2
"8249",0,1
"8250",0,6
"8251",34,10
"8252",0,7
"8253",0,2
"8254",64,9
"8255",0,6
"8256",25,2
"8257",130,9
"8258",84,2
"8259",57,7
"8260",195,6
"8261",80,9
"8262",56,6
"8263",4,8
"8264",0,2
"8265",23,3
"8266",108,9
"8267",137,8
"8268",44,9
"8269",241,2
"8270",52,4
"8271",0,2
"8272",17,2
"8273",0,1
"8274",0,1
"8275",0,6
"8276",4,9
"8277",0,3
"8278",340,7
"8279",12,2
"8280",0,1
"8281",29,7
"8282",39,8
"8283",0,14
"8284",21,8
"8285",131,9
"8286",0,1
"8287",4,7
"8288",0,2
"8289",66,2
"8290",18,4
"8291",3,12
"8292",0,6
"8293",0,1
"8294",0,2
"8295",0,2
"8296",7,3
"8297",52,8
"8298",0,1
"8299",86,8
"8300",10,10
"8301",14,9
"8302",118,9
"8303",9,2
"8304",0,2
"8305",1,2
"8306",10,8
"8307",63,8
"8308",5,2
"8309",81,11
"8310",0,1
"8311",26,1
"8312",0,1
"8313",0,1
"8314",0,1
"8315",0,1
"8316",72,9
"8317",0,5
"8318",230,9
"8319",107,3
"8320",0,8
"8321",0,1
"8322",75,5
"8323",0,1
"8324",0,2
"8325",0,1
"8326",0,1
"8327",3,9
"8328",105,10
"8329",122,9
"8330",0,1
"8331",0,1
"8332",0,3
"8333",300,6
"8334",27,2
"8335",135,8
"8336",61,6
"8337",73,1
"8338",0,1
"8339",12,9
"8340",4,7
"8341",0,2
"8342",15,1
"8343",0,1
"8344",0,1
"8345",0,1
"8346",0,1
"8347",1,2
"8348",170,8
"8349",8,8
"8350",9,7
"8351",6,7
"8352",98,10
"8353",25,9
"8354",2,7
"8355",0,6
"8356",296,8
"8357",213,8
"8358",0,2
"8359",345,8
"8360",29,3
"8361",0,4
"8362",0,6
"8363",2,8
"8364",0,1
"8365",11,1
"8366",0,1
"8367",0,1
"8368",0,2
"8369",0,1
"8370",0,6
"8371",17,7
"8372",16,9
"8373",263,10
"8374",0,1
"8375",2,2
"8376",0,2
"8377",5,1
"8378",174,9
"8379",17,9
"8380",20,4
"8381",46,9
"8382",0,6
"8383",89,9
"8384",0,2
"8385",0,10
"8386",7,10
"8387",0,1
"8388",0,1
"8389",0,2
"8390",15,5
"8391",302,8
"8392",0,9
"8393",37,8
"8394",47,10
"8395",0,7
"8396",219,2
"8397",39,10
"8398",0,2
"8399",0,2
"8400",4,3
"8401",0,2
"8402",25,1
"8403",0,5
"8404",0,14
"8405",0,1
"8406",19,10
"8407",0,2
"8408",0,6
"8409",262,10
"8410",152,9
"8411",82,8
"8412",0,2
"8413",16,9
"8414",37,5
"8415",4,10
"8416",1,7
"8417",335,8
"8418",176,9
"8419",1,2
"8420",3,2
"8421",167,9
"8422",0,1
"8423",59,8
"8424",0,6
"8425",107,11
"8426",66,11
"8427",334,10
"8428",170,8
"8429",0,3
"8430",0,8
"8431",236,9
"8432",0,7
"8433",0,1
"8434",1,9
"8435",57,10
"8436",0,11
"8437",36,8
"8438",5,4
"8439",50,8
"8440",90,12
"8441",142,10
"8442",4,10
"8443",4,10
"8444",0,3
"8445",0,7
"8446",0,10
"8447",4,10
"8448",0,1
"8449",1,3
"8450",10,5
"8451",0,2
"8452",3,9
"8453",0,2
"8454",0,11
"8455",0,1
"8456",127,10
"8457",15,10
"8458",177,9
"8459",0,1
"8460",142,9
"8461",0,1
"8462",0,1
"8463",187,9
"8464",0,3
"8465",0,2
"8466",0,1
"8467",0,5
"8468",5,7
"8469",0,1
"8470",0,1
"8471",62,8
"8472",0,2
"8473",0,1
"8474",180,8
"8475",28,8
"8476",9,2
"8477",180,8
"8478",0,1
"8479",22,2
"8480",34,9
"8481",0,2
"8482",2,7
"8483",125,2
"8484",0,1
"8485",31,8
"8486",0,1
"8487",16,4
"8488",10,10
"8489",177,6
"8490",0,1
"8491",0,1
"8492",0,7
"8493",0,5
"8494",0,2
"8495",55,9
"8496",2,9
"8497",28,7
"8498",2,1
"8499",0,2
"8500",173,10
"8501",0,2
"8502",75,9
"8503",0,1
"8504",99,6
"8505",0,1
"8506",5,6
"8507",42,1
"8508",60,10
"8509",103,8
"8510",166,7
"8511",75,8
"8512",84,9
"8513",199,9
"8514",0,1
"8515",0,1
"8516",0,1
"8517",236,4
"8518",82,6
"8519",0,6
"8520",0,1
"8521",20,5
"8522",4,7
"8523",100,6
"8524",0,2
"8525",2,6
"8526",0,4
"8527",0,1
"8528",0,2
"8529",74,8
"8530",208,7
"8531",0,5
"8532",18,4
"8533",0,1
"8534",14,9
"8535",1,3
"8536",5,9
"8537",93,9
"8538",0,1
"8539",0,1
"8540",53,9
"8541",20,7
"8542",0,1
"8543",0,1
"8544",46,9
"8545",3,2
"8546",294,2
"8547",0,1
"8548",0,1
"8549",0,2
"8550",4,3
"8551",80,11
"8552",90,8
"8553",0,1
"8554",0,1
"8555",0,1
"8556",89,10
"8557",57,8
"8558",0,1
"8559",81,9
"8560",0,2
"8561",0,4
"8562",267,3
"8563",69,10
"8564",0,1
"8565",319,8
"8566",0,6
"8567",53,8
"8568",156,9
"8569",124,10
"8570",98,8
"8571",1,6
"8572",108,8
"8573",2,3
"8574",0,1
"8575",0,1
"8576",34,7
"8577",114,10
"8578",0,1
"8579",2,9
"8580",0,1
"8581",299,8
"8582",26,8
"8583",8,6
"8584",22,3
"8585",0,1
"8586",0,1
"8587",0,1
"8588",48,9
"8589",1,2
"8590",0,1
"8591",34,9
"8592",0,1
"8593",53,7
"8594",254,11
"8595",7,9
"8596",13,9
"8597",155,9
"8598",41,9
"8599",34,9
"8600",1,3
"8601",309,9
"8602",0,1
"8603",16,3
"8604",18,9
"8605",0,1
"8606",216,8
"8607",0,1
"8608",194,10
"8609",32,9
"8610",132,8
"8611",0,3
"8612",1,1
"8613",73,4
"8614",99,5
"8615",10,8
"8616",245,3
"8617",74,9
"8618",176,8
"8619",0,4
"8620",0,1
"8621",175,9
"8622",54,9
"8623",0,5
"8624",92,9
"8625",0,1
"8626",1,8
"8627",0,2
"8628",0,1
"8629",0,1
"8630",4,9
"8631",64,8
"8632",74,8
"8633",0,1
"8634",0,1
"8635",34,10
"8636",0,1
"8637",3,2
"8638",110,7
"8639",0,9
"8640",252,8
"8641",19,9
"8642",0,1
"8643",0,6
"8644",0,1
"8645",0,3
"8646",55,7
"8647",9,2
"8648",1,8
"8649",13,10
"8650",2,1
"8651",0,3
"8652",0,1
"8653",0,1
"8654",0,2
"8655",28,9
"8656",0,2
"8657",72,2
"8658",190,7
"8659",0,1
"8660",0,2
"8661",20,8
"8662",243,5
"8663",11,8
"8664",1,2
"8665",0,1
"8666",0,1
"8667",67,9
"8668",0,1
"8669",5,1
"8670",0,1
"8671",127,8
"8672",13,10
"8673",2,2
"8674",326,9
"8675",30,9
"8676",1,2
"8677",0,6
"8678",12,2
"8679",68,9
"8680",0,1
"8681",3,8
"8682",47,8
"8683",0,11
"8684",189,9
"8685",0,1
"8686",111,9
"8687",319,9
"8688",2,6
"8689",0,1
"8690",202,1
"8691",8,9
"8692",232,9
"8693",0,2
"8694",0,8
"8695",2,10
"8696",22,8
"8697",0,6
"8698",0,4
"8699",323,10
"8700",0,1
"8701",61,9
"8702",55,10
"8703",34,10
"8704",0,1
"8705",0,1
"8706",0,1
"8707",20,2
"8708",0,2
"8709",0,2
"8710",167,2
"8711",0,4
"8712",87,11
"8713",0,1
"8714",1,8
"8715",2,3
"8716",0,2
"8717",118,10
"8718",296,10
"8719",23,11
"8720",1,8
"8721",25,8
"8722",203,5
"8723",0,2
"8724",90,5
"8725",217,10
"8726",18,8
"8727",280,10
"8728",120,9
"8729",115,7
"8730",191,9
"8731",20,8
"8732",0,1
"8733",2,1
"8734",0,6
"8735",247,9
"8736",119,9
"8737",260,9
"8738",51,8
"8739",62,10
"8740",201,4
"8741",8,6
"8742",0,3
"8743",219,9
"8744",2,7
"8745",0,1
"8746",17,3
"8747",0,2
"8748",0,1
"8749",23,7
"8750",0,1
"8751",66,8
"8752",1,7
"8753",0,1
"8754",0,1
"8755",21,4
"8756",7,10
"8757",0,1
"8758",67,8
"8759",0,1
"8760",0,2
"8761",5,9
"8762",2,1
"8763",0,2
"8764",0,2
"8765",119,7
"8766",0,3
"8767",0,2
"8768",0,2
"8769",3,6
"8770",0,5
"8771",1,7
"8772",2,2
"8773",170,8
"8774",112,10
"8775",84,10
"8776",30,2
"8777",0,8
"8778",0,2
"8779",4,8
"8780",0,1
"8781",1,8
"8782",0,1
"8783",0,7
"8784",0,6
"8785",0,1
"8786",117,9
"8787",0,1
"8788",0,2
"8789",17,9
"8790",75,10
"8791",2,1
"8792",3,1
"8793",23,9
"8794",0,1
"8795",0,2
"8796",101,9
"8797",0,1
"8798",0,2
"8799",11,8
"8800",117,8
"8801",0,1
"8802",0,6
"8803",0,1
"8804",46,9
"8805",0,2
"8806",46,9
"8807",4,2
"8808",26,9
"8809",4,8
"8810",41,6
"8811",0,1
"8812",38,9
